id,name,location,background,incomeLevel,personalityType,tier,isGraduate,avatarUrl
923,"Doris C.","Virginia Beach, VA","grandma","$7.5K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv49h00jc6um99a1gahv0.png"
924,"Christine S.","Richmond, VA","dietitian","$13.2K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv5ho00jg6um9671xrfj5.png"
925,"Joyce B.","Las Vegas, NV","pilates instructor","$6.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv63i00ji6um9ntdbivhn.png"
926,"Diane K.","Richmond, VA","military spouse","$7.8K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv7a400jm6um9mnzxm2ys.png"
927,"Jean T.","Lubbock, TX","realtor","$6.9K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv7uc00jo6um9i9ayfgdc.png"
928,"Dorothy E.","Anchorage, AK","personal trainer","$7.2K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv8ek00jq6um9drsw64cd.png"
929,"Sherry N.","Atlanta, GA","realtor","$9.4K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv8yt00js6um9wscw0a67.png"
930,"Virginia M.","Milwaukee, WI","tech","$8.9K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpv9jt00ju6um99brs2w4m.png"
931,"Kimberly F.","Minneapolis, MN","empty nester","$4.2K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpva4g00jw6um9m0ohitcj.png"
932,"Sandra C.","Tulsa, OK","single mom","$4.5K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvbhk00k06um99m50m0n9.png"
933,"Carla E.","Salt Lake City, UT","marketing","$7.4K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvc9g00k26um9u1tct89j.png"
934,"Julie E.","Miami, FL","RN","$10.2K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvd5100k46um9ynt4dcy2.png"
935,"Dana S.","Reno, NV","dietitian","$4.6K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvdqm00k66um9di0tlijr.png"
936,"Wendy P.","Kansas City, MO","mom","$5.9K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvebq00k86um9twc4pwym.png"
937,"Martha G.","Birmingham, AL","tech","$5.5K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvewx00ka6um9oqaqw2hg.png"
938,"Lisa G.","Chesapeake, VA","accountant","$6.8K/mo","buyer",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvfhm00kc6um9t6rqmdhm.png"
939,"Karen A.","Cleveland, OH","healthcare admin","$8.9K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvgmh00kg6um9cv4dbj4j.png"
940,"Michelle M.","Cincinnati, OH","dental hygienist","$11.5K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvh7k00ki6um9r1k6j0fy.png"
941,"Angela J.","Austin, TX","healthcare admin","$4.6K/mo","leader",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvifi00km6um961d75hyy.png"
942,"Margaret L.","Chicago, IL","nurse","$10.6K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvj1n00ko6um9oie6u0up.png"
943,"Andrea B.","Kansas City, MO","corporate","$12.4K/mo","buyer",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvjn000kq6um9eamkyx89.png"
944,"Laura M.","Bakersfield, CA","tech","$4.7K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvk9d00ks6um9owz2tk5a.png"
945,"Alice N.","Riverside, CA","social worker","$8.7K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvkuq00ku6um9wd5udh9m.png"
946,"Rachel W.","Memphis, TN","corporate","$5.4K/mo","questioner",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvlh300kw6um9htpq8uoc.png"
947,"Julie P.","Austin, TX","nurse","$4.6K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvm4e00ky6um99fmlys9t.png"
948,"Tracy F.","Chandler, AZ","social worker","$5.7K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvmtn00l06um96u3fs4e9.png"
949,"Danielle W.","Phoenix, AZ","healthcare admin","$8.9K/mo","questioner",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvnhu00l26um9q6gf2foh.png"
950,"Andrea K.","Modesto, CA","corporate","$7.8K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvo6a00l46um9j61ufsid.png"
951,"Andrea D.","Virginia Beach, VA","single mom","$5.5K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvouh00l66um9b9y48nu7.png"
952,"Wendy M.","Baton Rouge, LA","admin","$6.7K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvpfx00l86um9kri2eob7.png"
953,"Elizabeth L.","Tacoma, WA","engineer","$11.5K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvq4300la6um9w8hp1nzd.png"
954,"Christine B.","Fresno, CA","corporate","$5.1K/mo","leader",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvrec00le6um9ko4cwlbu.png"
955,"Doris G.","Austin, TX","CNA","$12.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvrym00lg6um9er1te787.png"
956,"Sarah A.","Virginia Beach, VA","nurse","$8.6K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvsji00li6um9ude5ond5.png"
957,"Joyce E.","Riverside, CA","psychologist","$13.2K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvt5t00lk6um9bjd0w9ru.png"
958,"Evelyn C.","Baton Rouge, LA","esthetician","$13.2K/mo","questioner",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvtr000lm6um9d1qm1lx1.png"
959,"Angela F.","Baltimore, MD","lab tech","$11.1K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvudo00lo6um976gpb4dv.png"
960,"Sarah S.","Nashville, TN","grandma","$4.3K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvuyr00lq6um99rj9ooyc.png"
961,"Dawn N.","Salt Lake City, UT","lab tech","$6.4K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvvj300ls6um9nxzrnol3.png"
962,"Robin J.","Columbus, OH","professor","$4.3K/mo","leader",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvw3h00lu6um9uqlzjwch.png"
963,"Barbara D.","Boise, ID","educator","$11.1K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvwns00lw6um9xt77mo0i.png"
964,"Ashley S.","Newark, NJ","esthetician","$9.1K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvx8100ly6um9qy4r5jhl.png"
965,"Danielle S.","Fresno, CA","school counselor","$5.6K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvxsb00m06um9j0767sik.png"
966,"Diana B.","Portland, OR","military spouse","$7.9K/mo","struggler",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvyes00m26um90zihsyuz.png"
967,"Tina H.","Omaha, NE","esthetician","$6.7K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvyz400m46um9pd8du4ru.png"
968,"Gina J.","Pittsburgh, PA","pharmacist","$6.2K/mo","struggler",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpvzjg00m66um94byq8fc1.png"
969,"Deborah T.","Savannah, GA","NP","$8.6K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw08r00m86um9s2sxg6uk.png"
970,"Nancy M.","Indianapolis, IN","esthetician","$9.5K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw0zn00ma6um9i58uealb.png"
971,"Gina W.","Salt Lake City, UT","pilates instructor","$11.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw2gd00me6um9jlqpykqt.png"
972,"Christina L.","Riverside, CA","nurse","$10.6K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw31200mg6um9v4dls4ym.png"
973,"Janet J.","Bakersfield, CA","esthetician","$11.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw3lf00mi6um98eypez6b.png"
974,"Ann R.","Lexington, KY","stay-at-home mom","$7.5K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw45o00mk6um9ovi19bg5.png"
975,"Dana F.","Phoenix, AZ","personal trainer","$4.1K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw4px00mm6um97p7d8dmo.png"
976,"Susan J.","Jacksonville, FL","dental hygienist","$12.1K/mo","buyer",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw5a900mo6um9ugibpd8f.png"
977,"Shannon T.","New Orleans, LA","fitness trainer","$4.9K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw5uj00mq6um9t0dheqkp.png"
978,"Ruth P.","Memphis, TN","tech","$9.8K/mo","questioner",1,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw6fj00ms6um9sqerp7o1.png"
979,"Julie L.","Omaha, NE","yoga instructor","$8.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw6zu00mu6um9w084bitb.png"
980,"Monica W.","Irvine, CA","NP","$6.5K/mo","buyer",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw7k800mw6um9m7erhpny.png"
981,"Teresa P.","Laredo, TX","professor","$9.8K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw84i00my6um9mw10ewaj.png"
982,"Christina S.","Anchorage, AK","marketing","$4.5K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw8oq00n06um91aftfo7a.png"
983,"Patricia D.","Little Rock, AR","yoga instructor","$5.8K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw98y00n26um935v6bgc2.png"
984,"Susan F.","Cleveland, OH","counselor","$8.2K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpw9t500n46um9imgwknxi.png"
985,"Alice M.","Tucson, AZ","empty nester","$5.8K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwadb00n66um9xil2ra7y.png"
986,"Denise A.","Grand Rapids, MI","teacher","$5.4K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwbnt00na6um99bcobu9y.png"
987,"Laura K.","Laredo, TX","marketing","$8.7K/mo","struggler",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwdr500ng6um92kopn7bb.png"
988,"Carol G.","Birmingham, AL","CNA","$5.1K/mo","leader",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwebf00ni6um91ix4fec4.png"
989,"Rebecca B.","Little Rock, AR","school counselor","$12.1K/mo","struggler",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwevo00nk6um997g1b6w5.png"
990,"Stephanie J.","Boston, MA","research scientist","$7.9K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwfgb00nm6um96i6prtm2.png"
991,"Dana P.","Pittsburgh, PA","EMT","$8.2K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwg0q00no6um9ve6ze8i8.png"
992,"Amanda R.","Phoenix, AZ","military spouse","$6.5K/mo","struggler",3,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwgml00nq6um9h95xvjrv.png"
993,"Christina D.","Lexington, KY","personal trainer","$6.9K/mo","buyer",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwh7w00ns6um9s8rofqrf.png"
994,"Sharon E.","Durham, NC","marketing","$4.8K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwj1w00ny6um9gfkpjycu.png"
995,"Andrea J.","Chesapeake, VA","grandma","$8.5K/mo","struggler",2,false,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwjnl00o06um9qs5gt4ng.png"
996,"Gina N.","Cincinnati, OH","pharmacist","$8.1K/mo","leader",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwk9k00o26um9ju7mju10.png"
997,"Tanya M.","Tucson, AZ","dietitian","$8.5K/mo","leader",3,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwkux00o46um97pv342il.png"
998,"Denise D.","Las Vegas, NV","nutritionist","$5.9K/mo","questioner",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwlhg00o66um91j24sr0n.png"
999,"Michelle P.","Salt Lake City, UT","admin","$4.1K/mo","questioner",1,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwm5800o86um938ly6mfz.png"
1000,"Michelle K.","Boise, ID","professor","$6.4K/mo","buyer",2,true,"https://pub-bc3849663dc849e59aee2d3c517f51e1.r2.dev/avatars/zombie-cmktpwnfe00oc6um9dmds8yp2.png"
